/groups/igonin/ecastillo/anaconda3/envs/utdq/lib/python3.11/site-packages/obspy/core/util/base.py:26: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources
UTDQBank(base_path=/groups/igonin/ecastillo/UTDQuake/bank/GCI, index_path=/groups/igonin/ecastillo/UTDQuake/bank/GCI/.index.db)
2026-04-23 12:54:53,777 [INFO:utdquake.bank] Chunk 295/450 saved: 1 events
2026-04-23 12:54:57,533 [INFO:utdquake.bank] Chunk 296/450 saved: 1 events
2026-04-23 12:55:11,550 [INFO:utdquake.bank] Chunk 297/450 saved: 1 events
2026-04-23 12:55:22,164 [INFO:utdquake.bank] Chunk 298/450 saved: 1 events
2026-04-23 12:55:27,598 [INFO:utdquake.bank] Chunk 299/450 saved: 1 events
2026-04-23 12:55:38,093 [INFO:utdquake.bank] Chunk 300/450 saved: 1 events
2026-04-23 12:55:43,714 [INFO:utdquake.bank] Chunk 301/450 saved: 1 events
2026-04-23 12:55:47,424 [INFO:utdquake.bank] Chunk 302/450 saved: 1 events
2026-04-23 12:55:59,225 [INFO:utdquake.bank] Chunk 303/450 saved: 1 events
2026-04-23 12:56:11,977 [INFO:utdquake.bank] Chunk 304/450 saved: 1 events
2026-04-23 12:56:25,452 [INFO:utdquake.bank] Chunk 305/450 saved: 1 events
2026-04-23 12:56:27,624 [INFO:utdquake.bank] Chunk 306/450 saved: 1 events
2026-04-23 12:56:31,270 [INFO:utdquake.bank] Chunk 307/450 saved: 1 events
2026-04-23 12:56:34,374 [INFO:utdquake.bank] Chunk 308/450 saved: 1 events
2026-04-23 12:56:37,655 [INFO:utdquake.bank] Chunk 309/450 saved: 1 events
2026-04-23 12:56:51,460 [INFO:utdquake.bank] Chunk 310/450 saved: 1 events
2026-04-23 12:57:03,635 [INFO:utdquake.bank] Chunk 311/450 saved: 1 events
2026-04-23 12:57:14,596 [INFO:utdquake.bank] Chunk 312/450 saved: 1 events
2026-04-23 12:57:20,129 [INFO:utdquake.bank] Chunk 313/450 saved: 1 events
2026-04-23 12:57:37,278 [INFO:utdquake.bank] Chunk 314/450 saved: 1 events
2026-04-23 12:57:45,228 [INFO:utdquake.bank] Chunk 315/450 saved: 1 events
2026-04-23 12:57:54,646 [INFO:utdquake.bank] Chunk 316/450 saved: 1 events
2026-04-23 12:57:56,240 [INFO:utdquake.bank] Chunk 317/450 saved: 1 events
2026-04-23 12:58:09,804 [INFO:utdquake.bank] Chunk 318/450 saved: 1 events
2026-04-23 12:58:14,280 [INFO:utdquake.bank] Chunk 319/450 saved: 1 events
2026-04-23 12:58:19,746 [INFO:utdquake.bank] Chunk 320/450 saved: 1 events
2026-04-23 12:58:25,142 [INFO:utdquake.bank] Chunk 321/450 saved: 1 events
2026-04-23 12:58:36,167 [INFO:utdquake.bank] Chunk 322/450 saved: 1 events
2026-04-23 12:58:46,419 [INFO:utdquake.bank] Chunk 323/450 saved: 1 events
2026-04-23 12:58:57,239 [INFO:utdquake.bank] Chunk 324/450 saved: 1 events
2026-04-23 12:59:09,710 [INFO:utdquake.bank] Chunk 325/450 saved: 1 events
2026-04-23 12:59:12,437 [INFO:utdquake.bank] Chunk 326/450 saved: 1 events
2026-04-23 12:59:25,167 [INFO:utdquake.bank] Chunk 327/450 saved: 1 events
2026-04-23 12:59:43,259 [INFO:utdquake.bank] Chunk 328/450 saved: 1 events
2026-04-23 12:59:54,929 [INFO:utdquake.bank] Chunk 329/450 saved: 1 events
2026-04-23 12:59:59,979 [INFO:utdquake.bank] Chunk 330/450 saved: 1 events
2026-04-23 13:00:08,231 [INFO:utdquake.bank] Chunk 331/450 saved: 1 events
2026-04-23 13:00:19,357 [INFO:utdquake.bank] Chunk 332/450 saved: 1 events
2026-04-23 13:00:34,364 [INFO:utdquake.bank] Chunk 333/450 saved: 1 events
2026-04-23 13:00:51,771 [INFO:utdquake.bank] Chunk 334/450 saved: 1 events
2026-04-23 13:01:05,937 [INFO:utdquake.bank] Chunk 335/450 saved: 1 events
2026-04-23 13:01:11,069 [INFO:utdquake.bank] Chunk 336/450 saved: 1 events
2026-04-23 13:01:24,228 [INFO:utdquake.bank] Chunk 337/450 saved: 1 events
2026-04-23 13:01:36,156 [INFO:utdquake.bank] Chunk 338/450 saved: 1 events
2026-04-23 13:01:43,974 [INFO:utdquake.bank] Chunk 339/450 saved: 1 events
2026-04-23 13:01:56,020 [INFO:utdquake.bank] Chunk 340/450 saved: 1 events
2026-04-23 13:02:15,133 [INFO:utdquake.bank] Chunk 341/450 saved: 1 events
2026-04-23 13:02:32,009 [INFO:utdquake.bank] Chunk 342/450 saved: 1 events
2026-04-23 13:02:49,681 [INFO:utdquake.bank] Chunk 343/450 saved: 1 events
2026-04-23 13:03:01,159 [INFO:utdquake.bank] Chunk 344/450 saved: 1 events
2026-04-23 13:03:17,164 [INFO:utdquake.bank] Chunk 345/450 saved: 1 events
2026-04-23 13:03:32,042 [INFO:utdquake.bank] Chunk 346/450 saved: 1 events
2026-04-23 13:03:36,064 [INFO:utdquake.bank] Chunk 347/450 saved: 1 events
2026-04-23 13:03:47,434 [INFO:utdquake.bank] Chunk 348/450 saved: 1 events
2026-04-23 13:03:56,523 [INFO:utdquake.bank] Chunk 349/450 saved: 1 events
2026-04-23 13:04:06,067 [INFO:utdquake.bank] Chunk 350/450 saved: 1 events
2026-04-23 13:04:16,482 [INFO:utdquake.bank] Chunk 351/450 saved: 1 events
2026-04-23 13:04:26,217 [INFO:utdquake.bank] Chunk 352/450 saved: 1 events
2026-04-23 13:04:39,348 [INFO:utdquake.bank] Chunk 353/450 saved: 1 events
2026-04-23 13:04:47,257 [INFO:utdquake.bank] Chunk 354/450 saved: 1 events
2026-04-23 13:04:55,988 [INFO:utdquake.bank] Chunk 355/450 saved: 1 events
2026-04-23 13:05:06,714 [INFO:utdquake.bank] Chunk 356/450 saved: 1 events
2026-04-23 13:05:14,927 [INFO:utdquake.bank] Chunk 357/450 saved: 1 events
2026-04-23 13:05:29,735 [INFO:utdquake.bank] Chunk 358/450 saved: 1 events
2026-04-23 13:05:34,518 [INFO:utdquake.bank] Chunk 359/450 saved: 1 events
2026-04-23 13:05:47,672 [INFO:utdquake.bank] Chunk 360/450 saved: 1 events
2026-04-23 13:05:57,013 [INFO:utdquake.bank] Chunk 361/450 saved: 1 events
2026-04-23 13:06:05,132 [INFO:utdquake.bank] Chunk 362/450 saved: 1 events
2026-04-23 13:06:15,854 [INFO:utdquake.bank] Chunk 363/450 saved: 1 events
2026-04-23 13:06:17,956 [INFO:utdquake.bank] Chunk 364/450 saved: 1 events
2026-04-23 13:06:28,392 [INFO:utdquake.bank] Chunk 365/450 saved: 1 events
2026-04-23 13:06:40,970 [INFO:utdquake.bank] Chunk 366/450 saved: 1 events
2026-04-23 13:06:53,738 [INFO:utdquake.bank] Chunk 367/450 saved: 1 events
2026-04-23 13:07:03,221 [INFO:utdquake.bank] Chunk 368/450 saved: 1 events
2026-04-23 13:07:14,681 [INFO:utdquake.bank] Chunk 369/450 saved: 1 events
2026-04-23 13:07:25,833 [INFO:utdquake.bank] Chunk 370/450 saved: 1 events
2026-04-23 13:07:34,155 [INFO:utdquake.bank] Chunk 371/450 saved: 1 events
2026-04-23 13:07:38,523 [INFO:utdquake.bank] Chunk 372/450 saved: 1 events
2026-04-23 13:07:52,299 [INFO:utdquake.bank] Chunk 373/450 saved: 1 events
2026-04-23 13:08:03,015 [INFO:utdquake.bank] Chunk 374/450 saved: 1 events
2026-04-23 13:08:11,933 [INFO:utdquake.bank] Chunk 375/450 saved: 1 events
2026-04-23 13:08:24,342 [INFO:utdquake.bank] Chunk 376/450 saved: 1 events
2026-04-23 13:08:38,473 [INFO:utdquake.bank] Chunk 377/450 saved: 1 events
2026-04-23 13:08:49,733 [INFO:utdquake.bank] Chunk 378/450 saved: 1 events
2026-04-23 13:08:53,818 [INFO:utdquake.bank] Chunk 379/450 saved: 1 events
2026-04-23 13:09:06,950 [INFO:utdquake.bank] Chunk 380/450 saved: 1 events
2026-04-23 13:09:22,735 [INFO:utdquake.bank] Chunk 381/450 saved: 1 events
2026-04-23 13:09:34,360 [INFO:utdquake.bank] Chunk 382/450 saved: 1 events
2026-04-23 13:09:45,595 [INFO:utdquake.bank] Chunk 383/450 saved: 1 events
2026-04-23 13:09:57,716 [INFO:utdquake.bank] Chunk 384/450 saved: 1 events
2026-04-23 13:10:06,050 [INFO:utdquake.bank] Chunk 385/450 saved: 1 events
2026-04-23 13:10:22,587 [INFO:utdquake.bank] Chunk 386/450 saved: 1 events
2026-04-23 13:10:26,079 [INFO:utdquake.bank] Chunk 387/450 saved: 1 events
2026-04-23 13:10:40,441 [INFO:utdquake.bank] Chunk 388/450 saved: 1 events
2026-04-23 13:10:45,697 [INFO:utdquake.bank] Chunk 389/450 saved: 1 events
2026-04-23 13:10:56,545 [INFO:utdquake.bank] Chunk 390/450 saved: 1 events
2026-04-23 13:11:13,817 [INFO:utdquake.bank] Chunk 391/450 saved: 1 events
2026-04-23 13:11:22,431 [INFO:utdquake.bank] Chunk 392/450 saved: 1 events
2026-04-23 13:11:31,869 [INFO:utdquake.bank] Chunk 393/450 saved: 1 events
2026-04-23 13:11:43,123 [INFO:utdquake.bank] Chunk 394/450 saved: 1 events
2026-04-23 13:11:57,475 [INFO:utdquake.bank] Chunk 395/450 saved: 1 events
2026-04-23 13:12:04,450 [INFO:utdquake.bank] Chunk 396/450 saved: 1 events
2026-04-23 13:12:16,040 [INFO:utdquake.bank] Chunk 397/450 saved: 1 events
2026-04-23 13:12:30,997 [INFO:utdquake.bank] Chunk 398/450 saved: 1 events
2026-04-23 13:12:46,248 [INFO:utdquake.bank] Chunk 399/450 saved: 1 events
2026-04-23 13:12:57,480 [INFO:utdquake.bank] Chunk 400/450 saved: 1 events
2026-04-23 13:13:09,150 [INFO:utdquake.bank] Chunk 401/450 saved: 1 events
2026-04-23 13:13:18,895 [INFO:utdquake.bank] Chunk 402/450 saved: 1 events
2026-04-23 13:13:36,180 [INFO:utdquake.bank] Chunk 403/450 saved: 1 events
2026-04-23 13:13:46,180 [INFO:utdquake.bank] Chunk 404/450 saved: 1 events
2026-04-23 13:13:58,854 [INFO:utdquake.bank] Chunk 405/450 saved: 1 events
2026-04-23 13:14:11,880 [INFO:utdquake.bank] Chunk 406/450 saved: 1 events
2026-04-23 13:14:22,759 [INFO:utdquake.bank] Chunk 407/450 saved: 1 events
2026-04-23 13:14:36,047 [INFO:utdquake.bank] Chunk 408/450 saved: 1 events
2026-04-23 13:14:47,668 [INFO:utdquake.bank] Chunk 409/450 saved: 1 events
2026-04-23 13:14:54,075 [INFO:utdquake.bank] Chunk 410/450 saved: 1 events
2026-04-23 13:15:06,009 [INFO:utdquake.bank] Chunk 411/450 saved: 1 events
2026-04-23 13:15:17,097 [INFO:utdquake.bank] Chunk 412/450 saved: 1 events
2026-04-23 13:15:29,376 [INFO:utdquake.bank] Chunk 413/450 saved: 1 events
2026-04-23 13:15:41,672 [INFO:utdquake.bank] Chunk 414/450 saved: 1 events
2026-04-23 13:15:51,052 [INFO:utdquake.bank] Chunk 415/450 saved: 1 events
2026-04-23 13:16:00,772 [INFO:utdquake.bank] Chunk 416/450 saved: 1 events
2026-04-23 13:16:13,720 [INFO:utdquake.bank] Chunk 417/450 saved: 1 events
2026-04-23 13:16:25,982 [INFO:utdquake.bank] Chunk 418/450 saved: 1 events
2026-04-23 13:16:39,199 [INFO:utdquake.bank] Chunk 419/450 saved: 1 events
2026-04-23 13:16:49,446 [INFO:utdquake.bank] Chunk 420/450 saved: 1 events
2026-04-23 13:16:53,046 [INFO:utdquake.bank] Chunk 421/450 saved: 1 events
2026-04-23 13:17:04,122 [INFO:utdquake.bank] Chunk 422/450 saved: 1 events
2026-04-23 13:17:21,670 [INFO:utdquake.bank] Chunk 423/450 saved: 1 events
2026-04-23 13:17:25,722 [INFO:utdquake.bank] Chunk 424/450 saved: 1 events
2026-04-23 13:17:36,087 [INFO:utdquake.bank] Chunk 425/450 saved: 1 events
2026-04-23 13:17:46,913 [INFO:utdquake.bank] Chunk 426/450 saved: 1 events
2026-04-23 13:17:57,037 [INFO:utdquake.bank] Chunk 427/450 saved: 1 events
2026-04-23 13:18:07,697 [INFO:utdquake.bank] Chunk 428/450 saved: 1 events
2026-04-23 13:18:10,610 [INFO:utdquake.bank] Chunk 429/450 saved: 1 events
2026-04-23 13:18:26,648 [INFO:utdquake.bank] Chunk 430/450 saved: 1 events
2026-04-23 13:18:39,019 [INFO:utdquake.bank] Chunk 431/450 saved: 1 events
2026-04-23 13:18:57,293 [INFO:utdquake.bank] Chunk 432/450 saved: 1 events
2026-04-23 13:19:07,248 [INFO:utdquake.bank] Chunk 433/450 saved: 1 events
2026-04-23 13:19:23,419 [INFO:utdquake.bank] Chunk 434/450 saved: 1 events
2026-04-23 13:19:35,831 [INFO:utdquake.bank] Chunk 435/450 saved: 1 events
2026-04-23 13:19:51,413 [INFO:utdquake.bank] Chunk 436/450 saved: 1 events
2026-04-23 13:20:01,894 [INFO:utdquake.bank] Chunk 437/450 saved: 1 events
2026-04-23 13:20:12,265 [INFO:utdquake.bank] Chunk 438/450 saved: 1 events
2026-04-23 13:20:23,978 [INFO:utdquake.bank] Chunk 439/450 saved: 1 events
2026-04-23 13:20:38,631 [INFO:utdquake.bank] Chunk 440/450 saved: 1 events
2026-04-23 13:20:50,976 [INFO:utdquake.bank] Chunk 441/450 saved: 1 events
2026-04-23 13:21:07,286 [INFO:utdquake.bank] Chunk 442/450 saved: 1 events
2026-04-23 13:21:18,153 [INFO:utdquake.bank] Chunk 443/450 saved: 1 events
2026-04-23 13:21:25,437 [INFO:utdquake.bank] Chunk 444/450 saved: 1 events
2026-04-23 13:21:37,379 [INFO:utdquake.bank] Chunk 445/450 saved: 1 events
2026-04-23 13:21:49,438 [INFO:utdquake.bank] Chunk 446/450 saved: 1 events
2026-04-23 13:22:03,247 [INFO:utdquake.bank] Chunk 447/450 saved: 1 events
2026-04-23 13:22:12,599 [INFO:utdquake.bank] Chunk 448/450 saved: 1 events
2026-04-23 13:22:21,189 [INFO:utdquake.bank] Chunk 449/450 saved: 1 events
2026-04-23 13:22:35,583 [INFO:utdquake.bank] Chunk 450/450 saved: 1 events
2026-04-23 13:22:35,609 [INFO:utdquake.bank] Saving picks completed in 4881.94 seconds
✅ DONE
